Property_Price,Market_Volatility,Crime_Rate,School_Rating,Infrastructure_Score,Loan_Interest_Rate,Risk_Level
361955,0.7888206529596166,5.8560059844595465,4.847516481953005,7.75025570927972,11.336774492290765,High
183883,0.19268333139818397,7.551524590576689,3.937045878387885,5.784949213880347,8.572512398187525,Medium
368394,0.400926530179434,1.9714934318181792,8.556936901379114,5.840046412672389,10.423262531818477,Low
162547,0.16795302742350032,7.1676821450428605,2.294329152833323,3.502895635597208,9.199294532309883,High
436393,0.7779215986727057,1.8268379893904023,4.8709258887682,2.9526062127749158,7.9674272495441985,Medium
84754,0.3450716692482695,9.686167679142969,9.13381814597628,3.59204811331637,5.176543758738179,Medium
276814,0.9076873688369957,5.395547170584456,8.612645954139708,6.006952065313714,6.833977675215853,Medium
287714,0.5739206199933644,2.3560849693888963,4.6084758622574205,1.262396674198801,11.70968542350344,Medium
192483,0.8206747943375089,4.0814527243019185,7.867975272411774,9.165240499207652,8.9198884494534,Low
183983,0.9810382920543651,4.720748043657353,8.408447476379735,2.406553385947986,8.079558423050907,Medium
264835,0.8558099735109135,7.823665099688836,8.999986816032667,2.980798091842479,11.396609629754046,High
451896,0.8802943840103712,7.6908140746894835,5.900551921443052,5.664485588028817,8.278606029337038,High
134896,0.4671860458283602,6.507464548035979,2.8401479744924063,7.3910328970355135,7.7347426657566265,Medium
121295,0.5965503357334058,1.9533764130264366,3.297781688535385,1.8615614926995758,9.833797696351848,Medium
269686,0.32849970763897385,2.3641243442890625,3.6612520663744377,3.8592522779244596,9.4139905708789,Low
412833,0.27650178972410755,1.8438122858100097,6.3442223272865395,9.718071450169214,4.738440075675895,Low
323255,0.5549570911954305,6.194555049587951,1.295286617157476,3.3610867010285115,7.241774471167091,High
349648,0.6355440817303786,8.894245973602636,6.724382219019715,3.817451305568322,7.252638985376267,High
182874,0.4053441213065718,4.904204610292946,4.2791881458540875,8.528486415562302,6.4040206371901025,Low
58155,0.6124991659871503,2.4476335656197157,3.6571762224067794,1.4519298852140974,7.655641339370278,Medium
351528,0.8987144342621527,6.022380926340703,8.915469136553138,5.181518519280738,6.7179665795442975,Medium
424705,0.6010494263050294,8.305769951791389,5.14002156022719,4.416550880065032,4.794109405240649,Medium
97254,0.748731786679456,7.67540855361637,1.855477409794235,3.8492808391778603,6.71129838547213,High
334062,0.8247834706221145,8.933057017075193,8.440720912236223,3.571296346402881,3.6504925281585896,Medium
135981,0.9898559037598985,3.5011188752398104,1.4287713169285594,1.822366943743683,8.182072764969703,High
80306,0.6428776619592816,2.745584805409974,7.54074301751377,3.833432464164839,10.682890940470006,Low
197718,0.8261651340663274,8.91834837347745,7.965155995935986,1.3874716244410172,9.527583759190996,High
358987,0.9663843866993872,6.918042815002208,4.173423453359724,8.028674772799917,6.243546360487001,High
170975,0.9499687530195461,3.7983603700679875,8.42309070650008,4.584050145622105,3.7836408501957735,Low
408745,0.22697366389994222,7.681132455152583,5.640934652708081,4.995134490879204,4.819344593027437,Medium
157512,0.4657530774461698,8.336065460323312,5.169642879455171,9.042351278051184,7.909413064453521,Medium
197443,0.3915910549961197,6.534804163070191,1.408629533218233,6.922494854750987,4.863513750447296,Medium
423616,0.17823251345531438,7.190956988919236,3.610262742840153,1.072531930079078,7.895758001564707,Medium
183121,0.6699166974198645,4.377339139983997,9.379089737967698,9.488573406651565,5.084391222875091,Low
212688,0.7623141518764021,5.848261006087352,4.5264156695515005,3.134300193799401,10.640314825284655,High
415871,0.8633152859201951,5.71743253653546,5.920304685010915,1.9685276628387296,6.575443255564137,High
425037,0.21049920069643765,8.632430120176947,5.7881951108582665,7.91315360542794,5.209955633500419,Medium
333076,0.8887996682877645,8.559675822539642,6.31387980840424,5.504295842800463,10.310935622223553,High
167796,0.6786330072528279,8.49412422412339,1.5519786007895435,4.903935094162158,6.085550683249057,High
341999,0.7335515216246585,1.0992845283621921,4.259586293188555,3.245527717144676,4.003389190549037,Low
242506,0.9195616031862736,7.745909360219994,7.508154464942987,5.927243408760868,8.133685422632775,High
224088,0.662285143938926,7.828087510999044,2.8050422596568465,3.469461446823287,8.234077839941898,High
319544,0.40227927143485154,7.105409405696276,2.832205397917244,9.114247047583609,9.432261077121607,Medium
430002,0.8425965982803938,7.806381921023073,1.0908154602012226,2.936840317598735,5.16197489887547,High
223714,0.42675329097558146,8.577733343470378,4.9373373394738875,8.959196354101781,6.993942051830206,Medium
65151,0.1308052997384762,5.232871486916071,8.944609426060797,6.034648831546213,5.541311271383906,Low
494623,0.8475890559087248,5.518451921396024,1.467108492285781,8.456393205057168,3.728583625041193,Medium
116690,0.410672930393148,2.122426512202514,2.7200683854640237,7.415613962748595,10.889524443143024,Low
54499,0.7964510708812063,4.468382947426257,3.7907608450847956,7.270256002930737,9.55982824039507,Medium
56295,0.4264821051993509,6.790286619206059,7.585522629077916,3.9191122692555016,5.713167535129206,Medium
433029,0.8749612179772495,8.02359798532547,6.765720335223278,3.1050723832498313,8.394356935847878,High
438215,0.29755947257286286,2.954881879220895,4.7434951412366955,2.8979760491270934,4.811374093210252,Low
371184,0.9770925386789829,2.2404060924331186,7.831620453325382,8.714724913536298,11.012129596161937,Low
324327,0.8017828973092277,6.96737804050443,6.486679104912117,8.38384138233118,4.034157090257192,Medium
472515,0.20281413332835715,1.0169189517241959,9.064367196914972,4.965161752110766,3.034534309570208,Low
193946,0.6091989579699044,2.6053532587659687,8.362240742248236,2.1916415214680915,7.51807377965264,Low
428480,0.9868305810175612,1.2616424230955836,3.2753224548028053,4.440270267797125,8.248150411075823,Medium
82711,0.523958907424433,2.5019660606938383,3.442947198707802,6.574091087232203,8.210687882662238,Low
317683,0.26389642493942495,2.631873519329547,2.1282082821314705,5.089628390319575,3.4906073469404366,Low
234423,0.5363005304353116,4.489062352753548,4.032682531457109,8.021703416346956,5.826394262265892,Low
229426,0.5612118902937294,4.6209441221790035,9.995895268471848,9.978605400262468,7.492790521571987,Low
438207,0.767518249805799,8.868362235492139,4.651760517535549,2.7201887960400715,4.949212670645168,High
183629,0.728961267844814,5.590987412489427,2.9843959122019577,5.136857376936152,10.853632969373066,High
350504,0.46229503923728255,7.510642890510576,7.862345960279977,4.878855117287398,3.7839836051529065,Medium
263090,0.29622079674467783,1.9372362212825869,5.882239031163905,3.7404327947405576,7.3864599750483855,Low
183272,0.6805487509923965,3.0289487991732447,2.346413045742573,2.782859650482606,9.222744517618368,Medium
293548,0.47953354109795365,7.326490968808091,4.426207130447792,1.591229048406933,5.355759901210342,High
228047,0.21904859001279736,1.475235644216753,4.73022743985409,8.984073855013285,8.618166632977664,Low
333501,0.9105150711127471,5.379378960193778,7.784467305122967,4.7786382791768585,10.46446635128137,Medium
169121,0.722099671848689,6.3943206909664045,1.1860423200271402,5.4720596665004395,4.713032775855428,High
127505,0.7148654708009332,6.419310796472329,3.4211768211847944,9.252478433808243,11.254985326423766,High
52869,0.8403254883205066,1.2063953014123783,5.658366711839698,7.986614297643531,7.9820267939612215,Low
307186,0.5766955107895729,3.8989720380626696,3.41962068207559,2.174511377054658,5.693088038709545,Medium
362252,0.8335489855622114,6.728415859442387,6.65590642677099,6.088779708469682,6.877724478440436,Medium
162296,0.5482816781599051,2.3409976253431912,5.3368073134715495,4.980270488676032,5.809726954077492,Low
144179,0.16045785992413908,7.258740834952479,4.255392293736225,8.174899653208865,9.526000439399844,Medium
140272,0.46472327922491985,7.713326879323071,9.54287764183461,7.518092928507543,10.166705970736189,Medium
88467,0.5477184045819016,9.837722714015307,6.6894354926781165,7.213651497199647,10.49643653086795,High
335472,0.7481823234690662,2.888577953707685,2.1694723504114712,4.064903519319072,11.87191424627167,High
403556,0.19592085711580692,8.426176008995036,6.040825276990559,8.24467357359329,10.121558632470151,Medium
185059,0.22601668479440412,5.682669192267887,8.026586678808108,1.4715216603537509,8.41245663619707,Low
108871,0.3373154223711548,4.3611633652975605,7.376407277435176,2.436624112889505,6.052982685526054,Low
465615,0.339848554033794,2.1013908159266013,2.5488030636573344,4.020609456801205,7.901359038396745,Low
178391,0.7589661206131562,7.619550458387838,9.75177999136093,1.6912669696235314,3.3696135551136486,Medium
489430,0.32565759450543796,3.1227183922931836,5.039322811719454,3.1149484978122244,9.703425679769218,Low
136416,0.6697882570217027,4.342798016857412,2.4312250336623515,8.471358846981264,7.013599905828916,Medium
382415,0.5448464651244442,1.562880042076316,2.621761787153331,9.534263840110714,3.1802090675896886,Low
356208,0.6159649403614605,8.21230224237567,1.8841149297017243,3.7414212019677144,3.5625624735936974,High
306687,0.8542962668604662,7.89929671574479,8.231662975914409,3.3806422358995443,6.48719817439581,High
251163,0.4639433513941219,7.602542470380812,2.098274448896638,3.519033870217842,8.250793671165916,High
157450,0.7938202393578434,3.69499159442698,2.126127314275722,3.4994717861575944,7.1778355405691405,Medium
221890,0.47983245359561866,2.5613206683936154,8.654244532847539,1.323371639673757,8.572838855629394,Low
488741,0.41848423890512454,6.737979380232067,4.101436760028037,9.342247116979973,7.322648329122202,Medium
331974,0.9627644595818985,5.465497457018975,1.2777211387726521,2.9232832741329555,8.95533460933212,High
460645,0.2659338286110669,2.6042722021417744,1.467057695665698,4.780036666732645,4.972134582037208,Low
450109,0.18130326451984707,7.173201439448773,2.27953402033506,1.0871819446687097,4.0155886846525926,Medium
166381,0.7938873329819307,9.920137886391734,2.920540131781206,8.721595818235514,8.36790559163094,High
97333,0.16142473481868244,7.724976289678339,6.986315748145648,7.580416100094255,7.362205652426767,Low
184508,0.8533710916327264,7.659877480170506,2.415936520016454,9.520804316563328,3.2418088864044177,Medium
255362,0.4934740567215192,9.552814776375325,2.069869520593648,8.034539312767592,6.424336969437323,High
388357,0.9239623095627226,2.82642730817412,7.8824722732865125,3.8233586084685873,3.9551302694189596,Low
449111,0.7493795750097151,6.0899496842929635,7.03949755473923,3.230860228555813,7.782211485774257,Medium
200810,0.6493642003071618,9.816820435304951,4.9179179930971255,7.279446767979636,6.561999116943877,High
342890,0.9543761173519891,2.487646998731571,5.9437879433209355,4.277014975094495,8.518367199927162,Medium
99377,0.4569844357468489,7.302267635000689,3.8078561829377664,6.095935141773549,10.250419968932144,High
491620,0.9586782428856697,6.272291313747117,5.342503782118246,1.056317239238232,5.697018154573417,High
366189,0.22150114967908624,6.278311829698363,5.560053840844712,1.5569713151242772,11.658918937485247,Medium
410032,0.5353794477391715,7.279035647680677,4.485135440602863,5.81831147063486,7.8207105052881705,Medium
483006,0.3429201001529754,9.366552305881157,9.159149896049465,6.094644818033486,8.564617188793092,Medium
419599,0.5858585010173741,8.043237458662041,1.1445567848290552,7.763076500134092,9.126051359031633,High
186672,0.24581249010242617,1.50522493074589,8.039541367821215,2.1876878766156556,9.000583768718307,Low
275732,0.8573766942790391,8.6745521788814,2.119445481171919,5.618647753811009,7.598736687405559,High
405323,0.8617670643831016,3.0298719693315936,8.177926244834795,2.7500287998851976,6.858878620032152,Low
221836,0.9597126814511311,4.392227482627348,6.5432072410904905,1.8387650760642522,3.484037677596401,Medium
255615,0.23920492679491262,5.15559532251144,8.589502818427622,4.694462146544991,3.1987726077106178,Low
95714,0.6609992958144917,5.328154006777627,1.8776289307680771,2.470029832801515,6.221650750794882,High
152946,0.5268135778303327,4.916623593298211,6.030825706897966,2.9960378037308675,6.002948015703234,Medium
421760,0.40994535883980987,9.43617964794278,5.509790922359774,3.8579912188255157,6.489256393551061,High
155983,0.41638614502079696,7.354171068976221,7.355738646670228,3.3344956066887663,4.2453138079937105,Medium
237563,0.4715141955460771,6.680535813610357,5.8086149670430824,1.7883216766535175,9.643514434831593,High
174123,0.7344329947200577,1.4485782500464741,5.866611104197938,1.8092462037373207,10.71267973298615,Medium
461805,0.6384574524413391,9.135219972343371,4.866363492184583,2.7392447371075135,11.448431718366315,High
355628,0.513713361485018,9.184511728075567,3.7795098160660676,1.4550326916358505,7.431260731676632,High
132989,0.16834006933265988,8.02191757087092,5.34037925126973,6.638113177092344,9.307791292128858,Medium
348356,0.1699888096710614,1.0632628343225723,2.0664312289156053,3.585940448580118,10.699960110922852,Low
355669,0.10210545156320044,1.5155222596986102,9.653620050847763,3.5177137099216393,6.764619999841374,Low
228274,0.9709294493863778,3.027013320416408,7.429696872639385,3.9879846481398866,5.784715153833999,Medium
213707,0.10472843670254643,2.18214467330416,9.57220405019062,6.965166467887495,11.430521002681411,Low
375352,0.1927843714123704,4.589524267333565,3.040546440969669,8.835704933351415,7.641088959693658,Low
345972,0.3831369011284699,9.303607522790108,8.914069181588752,7.831782393000745,7.475284979317902,Medium
461927,0.8266872266350851,5.2485439077729845,8.279109861071845,7.547763072025854,4.6057448690714615,Low
315564,0.9658889071877059,1.1206236378894905,7.094371712119063,5.359520670407643,3.9733951311602107,Low
408896,0.8110122029126705,3.544711206208858,6.6252626747668515,7.244250012706706,10.578961762351604,Medium
181373,0.7215042092010765,1.4013541753566539,3.8489469874108297,5.974861312302249,8.527198585687662,Low
488452,0.5691706006722125,1.3265886035215195,8.347697064685278,2.94625475367876,5.932421256175038,Low
165294,0.17803469067596525,3.48147867785997,5.513639153317604,2.8772953096694565,4.725625956512398,Low
497456,0.9623537137035373,3.480511048110509,1.6380241830215683,3.667528061877551,7.999475521526683,High
174019,0.7825531725511133,8.084139423414436,3.81576844769617,9.197224038728319,8.255273603350219,High
115726,0.6750544468008356,9.773511875030007,9.417673886907949,5.926733563417533,4.862942411205523,Medium
191564,0.7831322609849648,4.340863845009984,8.656122345443617,7.605148393016825,10.662651731023265,Medium
427812,0.7516929963458248,4.859981909749347,9.837151282688852,4.119028838348928,3.75837929540266,Low
318246,0.6735084218105382,8.603104926574193,6.6519404434368825,4.669441935987027,6.204837766497795,High
231408,0.9825191201619894,3.4132511808596204,3.2275906582637077,2.1300902077352624,9.123459723862698,High
168015,0.9130274313724225,2.4074362396310316,2.465335447091774,2.5416546203950334,5.467083274372806,Medium
266386,0.681998427205447,8.677806610632853,2.6822299654761546,8.44620899343531,10.449076753031447,High
304079,0.7238576903112323,1.4185052779605893,1.1781609251252894,6.2635476851999385,9.65881043940363,Medium
76641,0.146436225992839,6.577294961794741,4.516138998873453,4.03779219295437,10.101205600933207,Medium
215656,0.7029257180950352,6.057935627201261,2.7228491244958826,8.225660880959914,4.071958822890446,Medium
213817,0.13974889393909018,4.113284027515249,4.704899144110322,3.218679150741847,4.264924151959886,Low
466309,0.6294373812729379,3.836705689876231,9.41494988654889,9.784294287401835,5.578263639701253,Low
415890,0.9994181496092513,7.946719535634592,4.87486188556471,4.103358469715528,7.66269448677805,High
495101,0.6002259232934617,1.7778214968629182,8.901860472863515,4.0357985873610485,9.732144690294621,Low
86631,0.5258891062732001,3.1310587838024686,6.449542899542888,3.8072071498303472,10.52877801684813,Medium
292289,0.38156937085502884,7.592038586542808,3.2241839919525273,2.0990036433185915,9.339017843614624,High
122991,0.208470320907818,5.934885253537818,4.202692833332902,2.000234325988112,11.357371933775745,Medium
54014,0.7579213043124534,2.1518938768022773,1.7552758223928646,6.83294531080711,9.648691586543372,Medium
323237,0.27333912500706736,8.939220528538542,4.001163342364094,8.876062401022423,5.756410983041532,Medium
68070,0.20375381912255594,4.541030619072324,7.097868509531806,8.114684592445062,5.385731559047153,Low
347921,0.47958639375746126,8.450815377899556,1.6489998363649168,2.26996834619216,9.265732052709808,High
106958,0.8158076541631877,8.08941713974938,2.848612676302264,5.910239096128598,4.735835118206529,High
132074,0.7705580933081984,6.619829018245552,4.432969372719803,1.9503239137897599,3.834433297292429,High
60729,0.14939435318182745,5.450330181655836,9.838445833143663,1.407651792517697,7.790005873705745,Low
280785,0.5096293165325405,9.815957563435813,8.06375640662992,6.907472734462905,10.394774128010598,High
226089,0.570191118464052,2.304685651418353,7.601380718428935,5.816371003123153,3.9124185822287716,Low
247392,0.6800919855632399,7.526401547960033,2.045718608729014,1.7382131669032377,10.127021914161563,High
208823,0.6851506153989053,2.720716313183101,8.028963042534922,1.314453217653896,10.304148039163934,Medium
155864,0.4282275245115753,4.044367947991136,8.067419303644137,9.907807720684012,7.340466000733892,Low
443002,0.6046094746031626,3.778288690358757,6.409924260618954,1.270191989341647,3.5157927900943813,Low
259141,0.5329556954596778,9.523323889648507,9.913256037985347,5.000754277451437,4.571308661224678,Medium
417654,0.8964985208709529,9.706205600094476,3.9272851533209674,5.54157122146926,9.36683647645739,High
104748,0.5772386193714102,2.6471389981125446,9.471452034176664,2.055521330204005,9.406001504918546,Low
55801,0.49692894557334544,1.1983164426775377,9.232580034608532,2.5215560059574464,11.085197476508988,Low
200262,0.46403690471366565,7.480072356968018,1.1033259377444007,4.166245057693173,8.244175318991246,High
492905,0.6151849834901191,4.761909404834359,5.051048738273299,7.855082885922964,4.116966309423996,Low
285362,0.8235792814608078,1.7995622057880793,9.79393809746416,5.5637418165424,4.092734149544749,Low
494209,0.5845613413427088,7.153786950193383,1.928092261672682,6.741116870976654,9.490191216211414,High
79592,0.6954896575724874,5.905949754346297,5.930062249449875,9.866570995816073,4.6540619859711105,Low
322791,0.7640701902158725,9.824651398009955,9.810617563369936,7.912048917818887,5.955469496549448,Medium
189788,0.5681512988908587,3.0466854627524103,5.999458816952742,4.909253483270959,7.384908062297225,Low
269963,0.484135350989378,4.635800886938934,2.708337726749404,5.017977296168938,3.2228838981853607,Medium
298710,0.8889988400762046,5.882912230558806,6.239649070833308,6.568948693369045,5.239371243179386,Medium
270984,0.4757554756251029,8.125299896080165,2.8399651655459217,6.9882868757701395,6.671006476565521,High
422771,0.5157485655180288,5.939547910480528,5.677338366050358,5.506398332530042,5.516726866438856,Medium
382460,0.9913071820075994,6.516101447757543,1.666379961211132,6.803751005334819,4.227332947208092,High
308067,0.10021377121829612,3.035323464309467,6.449344022929642,1.211792449726889,9.552110320165777,Low
314512,0.26692561861905023,8.622268552797038,5.651109452153424,4.866605775071597,10.318328896511865,High
127575,0.4455675009277532,4.857674922734281,7.661452318853168,3.5104426846612906,5.3173107852935235,Low
318799,0.9393309184827275,2.2686366476959234,6.676304240429065,2.1625700071879934,9.96977545145673,Medium
287549,0.16302673517272392,6.977691230548756,5.94645641677681,1.8959186152789762,6.469982079611825,Medium
120031,0.10853689026564828,2.9448140786677675,7.2080096432330905,6.428729490532008,7.560172117686025,Low
137922,0.14741545237950573,1.8780625921536975,2.295477222150078,5.712404924373505,10.704009674038375,Low
498982,0.17968906955225633,8.75788217563845,6.358236951327436,3.2822570529673225,9.74958313622167,Medium
174046,0.1338370958856348,5.141460380395957,2.548995425404999,5.23855052895263,10.246051661845598,Medium
456619,0.5318031941708543,7.743553414261988,9.329699870666929,5.430090836641675,4.231606499277211,Low
82097,0.622681486504595,3.6152880382571957,1.615006943610438,2.755080823947542,3.627474832503565,Medium
192038,0.34451827396210366,8.082731214258997,4.8733727472171395,6.868837556934856,11.040642561791884,Medium
174862,0.45845864557807203,2.007423343193773,7.262177298899004,8.028274207474814,6.490508426139849,Low
280229,0.18252940160028713,4.203760364153674,5.1221999050143285,8.12317186800567,5.590917102627127,Low
168834,0.4027334174455799,9.802556361761757,1.828857279096121,6.422228476331096,9.52226628835642,High
143848,0.5702672724710708,8.145907447312055,5.9804111451403665,5.6047472426711265,10.527740369218709,High
102921,0.7590446264661806,5.475303372832194,6.774687179446191,1.549064287048554,10.76240659708471,High
230798,0.1030117258386813,4.057997244056966,7.334130798914569,3.5904816896644527,5.843974270127046,Low
176141,0.5205796898838874,8.849221300202288,4.35933833016483,1.839443021003529,10.669911520815067,High
231372,0.36730258880939404,5.903629831760641,6.07293973925886,9.674408447906263,3.3684054993691084,Low
334821,0.8675396395227112,7.825825160822,5.056178274450218,2.2157213160318463,3.4469534231374697,High
105609,0.7439979837108177,7.786969122845476,7.0485043487702805,2.3659786886599186,8.61167275656739,High
277897,0.6301976810238054,1.1615111071164264,6.2520127059233666,9.006189564974429,3.5679573220399163,Low
499877,0.34953908112709625,2.136284045133521,5.731805976032214,9.49535455128812,5.921482516591453,Low
81024,0.9193051918517808,6.93666429755268,3.245719301544238,7.8924613531141885,9.054803876222316,High
120313,0.14059060949829089,2.454578301572843,1.0181666597341053,1.0486443130540288,6.0354020644880375,Low
439957,0.19852083881120364,3.2994401019004425,2.5667350778028633,1.0121164386090733,4.616398032960863,Low
234078,0.4524671264863205,9.519741587796464,2.0535943728175177,4.402906928087057,5.532155596684575,High
407429,0.21199380156717074,6.041640325374207,5.04176270509852,2.290558330098033,7.118177990253886,Medium
458554,0.9607741278034825,7.756565562994124,6.510323356856602,1.1654752793643754,7.278472698199342,High
163632,0.818190389929045,6.021826649043759,2.9177650781632734,5.176600204640542,10.047002082124818,High
462724,0.3330843864416323,5.972622533044527,9.451513863704683,9.487557076662744,9.751379064883613,Low
301451,0.6296988060759209,1.8473671911312812,1.06013916301499,3.9143761741218825,7.111360241005217,Medium
53051,0.9840974635720735,4.092968733481928,7.950709136488086,6.950266105858269,10.611006141888943,Medium
229819,0.8957790803183526,3.5418780881786054,6.62684292577398,6.870118178191967,4.028134247322562,Low
426836,0.6407186017979782,4.516555290522519,4.361993209429137,3.25972093298651,5.298180152060113,Medium
137235,0.9133515704577434,8.185097694018955,1.4544004997116713,6.853827239414779,10.451788171520263,High
497237,0.990266418832023,4.347394011251784,6.6473791460585145,2.9110057685820214,6.401946347635378,Medium
247484,0.7690175406042618,5.065271373085144,4.470521615790832,2.0980667221920015,11.83063402914458,High
239407,0.15848776853460464,4.576432514367848,9.426404254718973,7.312449570037211,7.196279533750519,Low
499395,0.4614222127829387,1.8406717477776604,5.877910674007893,2.0209673539352506,10.127420606673876,Low
475309,0.8540431617549209,4.969649424257053,9.456863601641574,9.972182967304198,6.620763372441347,Low
261810,0.3075122762245171,2.7604834574006354,2.984353241259737,2.651071610352064,6.824581671561873,Low
482950,0.8475782659755621,2.680509661957373,7.531533193276929,6.347276764808118,6.4459483255576515,Low
253687,0.20830488583149637,1.8463249399083972,6.555241187638531,4.702371142713305,9.471680584597305,Low
123523,0.14225082143303172,4.210038767275883,7.654674068481807,2.137477801651004,7.92766095653995,Low
286175,0.44568155034212464,7.817336963104756,2.932010775752831,1.2505951681967207,11.494003002315322,High
144476,0.13305874368395226,3.4879752152505645,6.984950646139963,6.6045905406355,5.258012848806943,Low
283841,0.9615432366849931,3.811141916969622,5.482363537511821,8.260818074102135,3.9050645887509994,Low
329163,0.8435851262145693,6.784071919051812,7.685424774156846,8.578140953560697,6.5393533658929375,Medium
395757,0.8206927184168875,2.76256731328227,3.94340179736636,5.34442125769241,8.550414368820984,Medium
272866,0.6668001306965378,9.07262137381181,9.010513229187273,7.99709920464147,10.747190432239456,Medium
136672,0.2946916207328982,5.68171470926399,1.7587118315021533,7.055624201396903,6.115771980122949,Medium
123847,0.566434330008753,5.028426462881953,8.264703869120693,7.518290747492199,8.884080760120154,Low
394894,0.637546665187307,6.020381727362812,8.751876632335817,5.433391046996327,6.151788129208971,Low
260706,0.5725283507742414,2.494308820745759,8.35527080230139,6.700705662179144,8.554976246950122,Low
78251,0.3342100311563746,6.521258247752587,5.614537548355984,8.249733222184513,10.963271523275857,Medium
153481,0.5637231318832533,4.2679066297060935,4.945464820276852,4.580957580013207,5.082218780334681,Low
424710,0.542067706781764,9.07467706868157,9.966360578723892,8.253810107808253,6.638174778963353,Medium
75945,0.9967021982260519,2.5196878600991752,3.062547560927459,6.3281515851015655,11.939386767867719,Medium
402996,0.9076925332415835,5.56345993478897,5.921883692884402,2.493109219337076,10.817013254245147,High
82217,0.517042673394058,6.383013664321162,7.03607972844093,1.2221574150212615,8.081758721065817,Medium
58308,0.6606436446416069,1.3004524160774311,7.307808722752887,4.264782403592369,7.649648326688478,Low
318093,0.7730844436830057,4.273238122805262,2.836221991647208,5.920266954667059,5.561403440742129,Medium
233062,0.13137864421044243,7.593717112307496,6.885946831058211,8.558383169831394,7.654884849241765,Low
444366,0.9054292971050559,8.38339756704076,8.365326098332035,2.147371121262216,10.633633484519525,High
270552,0.8741141347761314,3.818457953355541,1.45016719139001,8.201857129152213,9.166570619500025,Medium
150235,0.5116888879963366,8.18733945144476,9.203691639927849,8.767081414605043,5.610396253601879,Low
124740,0.45205278947234184,9.7098028939305,1.2655364963068534,2.356187383007504,4.813175289481796,High
428496,0.34566343737068345,8.711865424675846,4.203739292395549,8.664348873737971,5.386876832971462,Medium
378761,0.5290091454973316,2.0587958934339268,1.1423187660966585,9.923082110585128,4.527832812535438,Low
275913,0.1399389971799131,7.657572988769866,1.6943065168562368,7.541549479434138,3.8607662642134435,Medium
329040,0.866974180012307,3.8770014919649025,9.200514566620711,8.062927136424893,6.772225569978495,Low
442942,0.13188013157669057,9.895743904708688,4.19374747671533,9.949737408029861,4.0196964395844095,Medium
227247,0.396146228832884,5.3682308484389845,4.822943773825476,6.449331254733508,4.547213019543939,Low
188877,0.9384305394870909,2.1019050852304693,2.9380994324429737,3.770977438146245,7.925922159055375,Medium
55237,0.7616913890711074,7.5266699322465165,6.373861931680478,8.5377775066845,4.481393463296173,Medium
70056,0.3532518645197741,3.9071007854759245,6.353228932100107,6.530371997604681,3.5749179068781256,Low
226615,0.32738418456479657,9.973703413734956,4.349803526426973,6.230758813488609,5.856499650250967,High
237628,0.10457392583622338,9.818042120690697,3.997313846248585,3.2827199996263445,4.982871887597708,Medium
164548,0.7261428635647752,6.905206162185226,8.964678773625291,7.80700842624598,7.637746691949391,Medium
423632,0.1439052235058558,2.168438040565458,4.449558156779812,1.7350054827408663,3.921303761248884,Low
184415,0.5793422674606858,7.1817489790752616,5.441508929389674,9.318583637151951,9.765937089146803,Medium
456716,0.9659097753328448,1.8372743781402447,3.5497428618243756,3.9324111469343626,11.156101674916247,Medium
496438,0.1985219740490085,1.2642774319215309,8.080925530214145,2.149971875109914,9.69091656560575,Low
79375,0.9050319378712607,8.406626015993375,4.577033412091825,4.981298797921769,7.795443336612548,High
190734,0.9923278016305433,2.887776529153132,5.622499418898921,1.3822291833087985,10.746010396099965,High
66964,0.15536532361531155,4.411244135971876,3.2802145305369526,7.161635748384697,9.254265418033567,Low
163429,0.8946156422237151,9.761116509785559,9.888936331071266,9.124349594008205,3.094960102051709,Medium
302764,0.564471118399255,4.031564516749929,3.6234616683135057,8.535367064246579,6.5468113749705275,Low
240710,0.9158623475001221,3.6684080315498373,7.936682778149965,2.14632526103093,10.658567094661201,Medium
266139,0.6141870477276167,9.263871996604976,4.8474608532108325,2.1364402339695867,6.1127297217774235,High
117215,0.6959008090959081,1.996736007870623,2.855956645757259,8.320910340918378,3.3169365617297117,Low
381186,0.5894010171976594,7.836241691031686,8.19746887568375,9.318288471428044,9.71561674697045,Medium
194356,0.8780435922766137,9.892590099874965,4.002461101261389,5.146028468501402,10.218344432545816,High
253861,0.7605189270583316,9.11166409697184,8.7867401265803,5.490740052223893,4.445343255389777,Medium
405612,0.5691342809623734,6.865011268357834,9.237314664260408,3.864358372471533,7.836064471588631,Medium
59435,0.8813447236463923,3.826547154934588,8.738414518521484,9.048386064307726,4.727598950961532,Low
497556,0.3207569790298011,3.2888978306048506,1.3150712332612509,6.804126147631203,9.473109771397322,Medium
225150,0.2416065937322734,8.37329594384315,8.086360105045951,3.5942641945063163,5.443954096597371,Medium
390976,0.2443600947970649,8.918397225565258,4.702055198492295,3.6890458394882644,5.84593610306997,Medium
101293,0.4006079908707141,5.728914212911236,8.863506281640026,9.020800657572421,10.604737682760913,Low
128781,0.3148210281709158,3.1990594670781953,6.741588364162649,1.1227062151523932,7.286901169862139,Low
241475,0.9370813154587648,2.016488875700562,8.502788207295627,3.9045391545397456,9.02779006096423,Low
210196,0.1952506844457256,1.7846152104864805,5.494885928801518,5.989210130947321,6.621357456502209,Low
276507,0.7290916642356289,7.4716970261847,5.815229541390395,2.333957158893922,5.682061714743799,High
